"baseMean"
"5_8S_rRNA" 0
"5S_rRNA" 0
"7SK" 157.471709654987
"A1BG" 54.0433396342134
"A1BG-AS1" 7.45005510900085
"A1CF" 1.39177780037251
"A2M" 303.748693134369
"A2M-AS1" 7.90013681249862
"A2ML1" 0.170446173633742
"A2ML1-AS1" 0
"A2ML1-AS2" 0.0082374088221482
"A2MP1" 0
"A3GALT2" 0
"A4GALT" 0.752880021163279
"A4GNT" 0
"AA06" 0
"AAAS" 50.7690950236822
"AACS" 38.2943221190576
"AACSP1" 0.102185406430978
"AADAC" 0.0371285046289884
"AADACL2" 0
"AADACL2-AS1" 0.0468776998661212
"AADACL3" 0
"AADACL4" 0
"AADACP1" 0
"AADAT" 21.0924783598348
"AAGAB" 90.9001679569144
"AAK1" 88.3986280060745
"AAMDC" 76.3526458756199
"AAMP" 71.1874107628296
"AANAT" 0.158495455071526
"AAR2" 56.7759399223807
"AARD" 3.54905481556089
"AARS1" 75.9204699717331
"AARS1P1" 0
"AARS2" 52.4901241547586
"AARSD1" 53.6986331489394
"AARSD1P1" 0.30665806066757
"AASDH" 17.0378531913155
"AASDHPPT" 130.026478506311
"AASS" 98.761873187939
"AATBC" 0.0378276036701745
"AATF" 106.751820036065
"AATK" 1.76956322114074
"ABALON" 0.0398812102086218
"ABAT" 32.9814666087889
"ABCA1" 24.1809618069885
"ABCA10" 1.82842424547813
"ABCA11P" 10.0355080674998
"ABCA12" 1.44820373637231
"ABCA13" 5.63503065605397
"ABCA15P" 0
"ABCA17P" 0.170073124430842
"ABCA2" 4.04968462979616
"ABCA3" 25.7227541652382
"ABCA3P1" 0
"ABCA4" 0.596682098321967
"ABCA5" 6.61329617987453
"ABCA6" 0.450211638350997
"ABCA7" 5.62344479879427
"ABCA8" 0.692250510830913
"ABCA9" 0.12481203186457
"ABCA9-AS1" 0.0386084216978978
"ABCB1" 3.246404635495
"ABCB10" 28.4042108887468
"ABCB10P1" 0.00886594486577857
"ABCB10P3" 0.0112119951205771
"ABCB10P4" 0.0339467625055128
"ABCB11" 2.68069450355858
"ABCB4" 7.73449263761022
"ABCB5" 0.182291111566183
"ABCB6" 1.48301326564083
"ABCB7" 72.9319417822437
"ABCB8" 23.1118967711745
"ABCB9" 5.87275445379845
"ABCC1" 44.417973106871
"ABCC10" 16.5481935944686
"ABCC11" 0.100643784731527
"ABCC12" 0.0433112401178998
"ABCC13" 0.23761653983436
"ABCC2" 2.61470600862831
"ABCC3" 0.460524746175622
"ABCC4" 29.7912255416342
"ABCC5" 38.6667754001083
"ABCC5-AS1" 0
"ABCC6" 4.33411321019422
"ABCC6P1" 2.0082466580467
"ABCC6P2" 4.02660024648133
"ABCC8" 0.947737028450457
"ABCC9" 20.1561126229712
"ABCD1" 1.31804762254639
"ABCD1P2" 0
"ABCD1P3" 0
"ABCD1P4" 0
"ABCD1P5" 0
"ABCD2" 0.575457381698737
"ABCD3" 52.5959642056211
"ABCD4" 101.074007058822
"ABCE1" 248.957264614952
"ABCF1" 300.015366094185
"ABCF2" 97.311950970987
"ABCF2-H2BK1" 0.280866268338819
"ABCF2P1" 0
"ABCF2P2" 0
"ABCF3" 21.5856184409664
"ABCG1" 1.41133045116637
"ABCG2" 3.25485017977172
"ABCG4" 1.38057567348464
"ABCG5" 0.185722512257316
"ABCG8" 0.253418208315537
"ABHD1" 0.943411417024526
"ABHD10" 70.6149661631023
"ABHD11" 24.2309547746492
"ABHD12" 30.4370809736144
"ABHD12B" 0.165420573025188
"ABHD13" 38.2242810704143
"ABHD14A" 8.74581688562301
"ABHD14A-ACY1" 3.06685721373048
"ABHD14B" 5.79681663517627
"ABHD15" 11.5769632199973
"ABHD15-AS1" 0
"ABHD16A" 99.4504017056816
"ABHD16B" 0
"ABHD17A" 30.7198949074798
"ABHD17AP1" 0.0405433162549966
"ABHD17AP3" 0.0585788102672112
"ABHD17AP4" 0.0357365174567529
"ABHD17AP5" 0.0146475471832474
"ABHD17AP6" 0
"ABHD17AP7" 0
"ABHD17AP8" 0
"ABHD17AP9" 0
"ABHD17B" 31.9905991628842
"ABHD17C" 20.817758222266
"ABHD18" 16.7605060189588
"ABHD2" 34.6263178895968
"ABHD3" 20.7588070981159
"ABHD4" 30.6976758445488
"ABHD5" 36.9103026735819
"ABHD6" 10.0261628388894
"ABHD8" 6.09433287848581
